tokenId,L01,L02,L03,L04,L05,L06,L07,domain,color,replceable,replaced,,
9202,17,15,15,5,4,22,23,3,9,3,,,
9203,10,3,17,23,15,5,22,2,7,0,,,
9204,10,16,17,10,17,19b,24,3,0,1,L06E019,,
9205,19,12,18,6,3,21,16,0,1,2,,,
9206,21,5,15,23,16,9,18,1,9,1,,,
9207,20,22,16,20,4,6,4,0,0,4,,,
9208,6,14,1,16,10,24,7,0,3,2,,,
9209,4b,8,20,5,4b,15,4b,0,9,3,"L01E004,L07E004,L05E004",,
9210,5,18,15,5,6,7,24,0,8,1,,,
9211,7,10,3,15,15,22,15,2,9,1,,,
9212,13,11,15,5,22,18,12,0,9,3,,,
9213,9,15,7,14,2,6,7,2,3,1,,,
9214,16,21,5,21,14,7,19,0,4,3,,,
9215,17,11,20,19,12,22,20,0,6,3,,,
9216,4,8,13,11,14,12,23,2,7,4,,,
9217,10,1,1,3,19,10,4,0,7,2,,,
9218,5,2,18,5,16,9,11,1,3,0,,,
9219,7,18,17,17,17,22,2,3,3,2,,,
9220,10,14,11,21,17,22,19,1,8,0,,,
9221,9,23,24,7,23,13,21,2,8,1,,,
9222,13,7,5,10,5b,10,22,2,8,1,L05E005,,
9223,3,19,15,16,13,9,22,2,6,1,,,
9224,3,4,13,24,22,21,8,0,0,4,,,
9225,2,6,2,6,21,24,6,0,0,4,,,
9226,20,17,7,17,20,22,6,1,6,3,,,
9227,15b,5,24,18,7b,8,5b,0,3,3,"L07E005,L05E007,L01E015",,
9228,12,15,5,2,18,4,13,0,9,2,,,
9229,12,5,18,4,19,5,24,2,5,2,,,
9230,4,23,12,13,19,9,19,1,2,3,,,
9231,18,20,23,22,16,2,20,1,2,2,,,
9232,14,12,11,5,4,22,7,2,9,2,,,
9233,2,5,12,10,6,17,16,0,0,3,,,
9234,12,11,17,6,12,18,9,1,2,2,,,
9235,14,22,23,1,11,22,23,2,7,2,,,
9236,13,4,8,19,15,17,13,1,6,3,,,
9237,4,13,15,24,6,9,13,0,8,2,,,
9238,14,2,16,14,2,10,22,1,5,0,,,
9239,16,4,9,13,19,22,5,3,2,3,,,
9240,12b,9,20,18,17,20,17,0,0,1,L01E012,,
9241,6,2,4,14,12,10,2,2,6,2,,,
9242,11,5,1,22,11,2,12,1,8,2,,,
9243,8,8,2,23,4,11,5,1,4,4,,,
9244,5,1,7,2,4,12,5,3,1,4,,,
9245,1,10,14,5,17,17,23,3,6,3,,,
9246,20,9,19,12,4,10,12,1,1,4,,,
9247,3,4,24,5,3,15,13,1,7,2,,,
9248,24,15,3,24,16,22,21,2,0,2,,,
9249,5,8,1,16,12,15,13,1,0,2,,,
9250,22,8,21,4,23,16,5b,1,9,1,L07E005,,
9251,13,2,18,6,17,11b,17,2,0,1,L06E011,,
9252,4,24,22,9,23,15,19,3,9,3,,,
9253,4,6,13,5,1,4,16,0,6,1,,,
9254,7,2,22b,19b,22,8,19,1,4,3,"L04E019,L03E022",,
9255,14,7,2,4,10,8,14b,2,4,1,L07E014,,
9256,6,12,11,19,10,16,2,0,1,3,,,
9257,24,15,7,19,3,14,24,2,5,2,,,
9258,2,3,4,3,4,13,19,1,5,3,,,
9259,13,13,6,6,17,17,11,1,4,1,,,
9260,9,5,6,8,10,12,23,1,6,2,,,
9261,2,6,7,16,12,2,12,0,6,3,,,
9262,18,7,12,4,14,22,6,2,2,3,,,
9263,3,1,19,11,21,1,22,2,1,1,,,
9264,12,16,22,7,18,13,9,0,4,3,,,
9265,15,10,4,2,18,1,13,2,9,3,,,
9266,3,16,17,21,11,18,2,0,4,2,,,
9267,12,10,20,24,2,7,18,3,2,4,,,
9268,21,13,8,22,22,4,13,2,7,2,,,
9269,1,7,9,22,5,23,7,2,9,4,,,
9270,13,5,1,7,1,13,7,1,9,1,,,
9271,20,12,12,5,4,1,12,1,2,4,,,
9272,22,8,15,3,11,16,4b,1,8,1,L07E004,,
9273,14,2,14,21,13,3,13,3,4,0,,,
9274,15,19,22,5,7,9,13,0,7,3,,,
9275,21,3,12,16,3,19,14,1,1,4,,,
9276,1,20,7,13,12,3,4,3,7,2,,,
9277,18,24,6,4,20,17,1,2,8,2,,,
9278,24,9,2,16,3,16,6,3,9,3,,,
9279,1,4,16,8,15,19,1,0,4,3,,,
9280,1,24,3,10,17,11,8,3,3,2,,,
9281,5,14,1,3,5,24,13,2,4,2,,,
9282,18,7,4,24,13,7,16,1,4,3,,,
9283,18,18,22,18,9,22,21,1,7,1,,,
9284,8,6,3,21,2,23,8,1,8,2,,,
9285,10,6,3,19,23,21,21,3,6,2,,,
9286,24,23,4,22,22,18,2,0,3,4,,,
9287,23,13,18,1,17,3,9,3,2,0,,,
9288,2,13,19,8,4,4,9,2,9,2,,,
9289,14,3,8,12,14,1,8,1,5,2,,,
9290,7,2,13,3,20,11,15,3,4,3,,,
9291,11,1,3,1,23,13,2b,1,3,1,L07E002,,
9292,8,12,24,18,6,16,22,1,1,2,,,
9293,11,10,5,10,10,4,8,1,1,0,,,
9294,16,7,14,7,4,15,20,3,3,4,,,
9295,22,21,23,5,14,20,12,0,7,3,,,
9296,15,24,4,4,16,9,3,0,6,2,,,
9297,3,4,2,13,6,17,21,2,3,2,,,
9298,13,8,13,21,11,4,6,2,5,1,,,
9299,18,4,13,21,15,10,13,3,6,1,,,
9300,2,9,9,4,23,12,2,3,1,3,,,
9301,11,6,24,3,11,5,17,3,2,0,,,
9302,24,3,22,3,10,18,1,0,5,3,,,
9303,18,4,21,11,22,7,22,1,7,3,,,
9304,20,22,21,6,13,7,23,1,0,4,,,
9305,8,2,7,7,12,5,12,2,8,3,,,
9306,24,6,13,7,3,12,23,0,9,4,,,
9307,15,13,22,18,14,22,9,2,7,3,,,
9308,10,9,21,10,9,3,2,0,3,1,,,
9309,13,8,10,4,22b,14,9,1,0,1,L05E022,,
9310,16,17,15,5,22,3,19,3,1,1,,,
9311,14,20,19,6,12,6,14,3,1,2,,,
9312,3,10,8,9,19,16,20,0,7,2,,,
9313,20,1,2,18,23,15,4,0,4,3,,,
9314,15,6,13,3,1,18,8,2,7,2,,,
9315,20,9,3,3,19,8,15,1,5,2,,,
9316,6,14,2,21,22,17,20,3,1,3,,,
9317,7,5,19,3,18,16,6,1,9,2,,,
9318,4,12,22,17,24,23,10,1,6,4,,,
9319,1,7,4,10,19,20,20,1,5,4,,,
9320,9,1,10,12,10,13,3,1,6,1,,,
9321,16,9,16,8,13,4,7,3,4,0,,,
9322,6,22,16,12,20,3,21,1,2,3,,,
9323,16,18,17,16,18,5,6,0,8,2,,,
9324,2,6,5,11,22,10,17,0,6,2,,,
9325,19,7,19,9,20,5,7,3,6,1,,,
9326,6,23,8,16,9,17,8,0,4,2,,,
9327,13,24,18,12,2,13,17,3,7,1,,,
9328,12,20,18,4,5,22,14,1,5,3,,,
9329,21,7,11,3,4,5,8,2,1,1,,,
9330,6,13,17,7,21,4,9,2,1,2,,,
9331,9,6,6,22b,6,2,16,0,7,1,L04E022,,
9332,19,2,10,1,13,21,8,0,1,1,,,
9333,24b,1,16,24b,20b,24,2,2,1,3,"L04E024,L05E020,L01E024",,
9334,20,2,15,21,17,11,9,1,2,2,,,
9335,20,15,1,1,19,11,1,3,1,3,,,
9336,15,3,1,5,19,22,9,1,4,2,,,
9337,7,22,11,24,8,6,4,1,1,4,,,
9338,23,6,8,4,8,14,4,3,5,2,,,
9339,20,1,11,8,17,19,9,0,5,2,,,
9340,23,21b,1,6,7,17b,4,3,3,3,"L06E017,L02E021",,
9341,17,7,23,9,21,5,15,3,9,2,,,
9342,4,23,8,22,10,24,6,3,7,4,,,
9343,14,17,12b,3,12,9,15,0,7,1,L03E012,,
9344,21,15,19,17,19,3,14,0,0,2,,,
9345,15b,24,15,13,6,20,24,0,6,1,L01E015,,
9346,20b,24,13,18,17,8,1,2,0,1,L01E020,,
9347,12,23,19,21,22,9,11,3,0,2,,,
9348,7,19,19,17,4,4,13,0,7,2,,,
9349,3,8,7,4,10,17,23,1,6,2,,,
9350,10,7,9,24,11,20,11,0,4,1,,,
9351,3,6,18,4,7,23,7,3,6,2,,,
9352,8,15,4,19,13,7,4,1,6,4,,,
9353,2,22,14,7,22,8,4,3,8,4,,,
9354,7,12b,22,6,16,14,2b,1,7,3,"L02E012,L07E002",,
9355,5,7,5,2,22,13,6,1,2,3,,,
9356,10,6,12b,9,20,24b,4,2,4,3,"L06E024,L03E012",,
9357,23,23,4,16,8,17,12,2,2,4,,,
9358,20,22,17,9,4,16,18,2,4,4,,,
9359,10,3,22,15,5,7,23,3,6,4,,,
9360,6,14,2,20,1,23,3,2,1,1,,,
9361,17,12,1,14,5,4,23,3,1,4,,,
9362,19,22,2,1,8,2,10,3,8,2,,,
9363,3,8,4,24,10,18,13,0,6,3,,,
9364,15,7,2,19,20,22,2,0,8,4,,,
9365,23,6,5,6,19,19,4,3,7,3,,,
9366,12,10,14,17,19,11,4,2,0,4,,,
9367,1,8,10,6,13,21,14,3,0,3,,,
9368,4,20,15,1,2,6,5,2,8,3,,,
9369,17,8,14,6,18,23,24,3,0,2,,,
9370,7,24,14,5,8,1,14,1,0,3,,,
9371,20,18,20,9,18,1,1,3,2,1,,,
9372,2,11,4,4,18,22,1,2,3,2,,,
9373,21,24,15,23,12,4,3,0,4,0,,,
9374,6,13,10,13,23,12b,10,1,9,1,L06E012,,
9375,7,23,10,18,12,20,20,1,6,2,,,
9376,10,11,11,15,8,16,23,2,0,2,,,
9377,19,11,4,10,14,14,4,3,7,3,,,
9378,21,9,16,17,8b,13,11,1,1,1,L05E008,,
9379,3,3,20,17,11,13,11,0,5,0,,,
9380,17,24,23,9,7,19,14,1,1,4,,,
9381,22,21,2,15,10,6,19,0,1,2,,,
9382,7,6,19,17,15,23,22,1,4,2,,,
9383,24,22,6,4,18,17,1,0,8,3,,,
9384,23,20,7,2,10,3,16,0,3,1,,,
9385,6,22,9,5,24,7,17,0,2,3,,,
9386,4,23,12,3,13,4,7,0,1,2,,,
9387,19,4,12,12,1,24,17,1,1,4,,,
9388,6,15,11,24,4,11,9,2,3,3,,,
9389,5,22,11,20,19,6,10,2,8,3,,,
9390,16,10,6,4,15,20,9,1,2,0,,,
9391,17,9,12,2,13,18,23,2,7,4,,,
9392,23,10,24,7,7,10,16,2,5,2,,,
9393,16,23,16,9,1,13,14,3,9,1,,,
9394,11,12,12,13,12,10,17,2,5,2,,,
9395,8,18,5,2,10,14,17,1,1,2,,,
9396,7,18,21,2,16,1,22,2,8,2,,,
9397,23,3,18,18,5,7,12,3,4,3,,,
9398,20,1,19,2,1,19,8,1,2,3,,,
9399,13,13,12,7,15,7,17,2,8,3,,,
9400,5,8,8,20,18,4,6b,2,0,1,L07E006,,
9401,19,9,18,12,1,17,12,0,0,3,,,
9402,18,2,23,10,9,9,6b,0,7,1,L07E006,,
9403,5,11,18,2,9,8,6,0,1,2,,,
9404,17,19,21,2,19,3,16,0,2,3,,,
9405,19,10,21,14,6,13,7,0,9,0,,,
9406,21,2,17,17,10,15,15,1,5,1,,,
9407,3,8,2,17,21,21,22,2,5,2,,,
9408,13,17,11,8,23,1,12,1,7,1,,,
9409,15,10,1,22,9,4,24,0,4,2,,,
9410,17,9,18,20,6,20,18,1,4,2,,,
9411,16,8,7,22,6,6,4,2,1,3,,,
9412,19,12,6,17,19,1,17,2,0,2,,,
9413,3,5,17,22b,13,1,22,3,1,1,L04E022,,
9414,16,4,2,10,16,17,3,1,4,2,,,
9415,17,19,5,18,8,14,19,2,1,2,,,
9416,9,5,17,1,5,1,2,2,2,2,,,
9417,8,3,24,6,10,14,11,3,7,1,,,
9418,7,17,22,6,15,23,15,1,1,3,,,
9419,12,9,21,3,15,21,5,3,4,3,,,
9420,8,2,10,20,4,7,9,0,1,3,,,
9421,9,24,1,20,21,4,14,0,4,2,,,
9422,24,18,23,17,3,4,17,1,9,1,,,
9423,9,13,9,5,13,10,19,2,1,0,,,
9424,7,8,13,7,18,6,7,1,0,3,,,
9425,20,11,22,15,9,15,15,0,7,3,,,
9426,5,1,1,9,1,4,6b,2,5,1,L07E006,,
9427,8b,20,22,7,17,12b,4,2,9,4,"L06E012,L01E008",,
9428,13,21,6,7,4,13,16,2,7,3,,,
9429,17,14,12,24,9,2,12,2,2,4,,,
9430,23,6,17,8,7,18,22,3,3,2,,,
9431,13,13,13,21,6,10,2,3,6,1,,,
9432,3,11,9,13,16,17,6,3,1,2,,,
9433,9,18,18,20,21,15,3,2,3,2,,,
9434,14,7,23,13,22,16,10,1,6,1,,,
9435,4,11,2,23,14,14,18,0,4,3,,,
9436,2,6,17,14,16,24,21,1,2,2,,,
9437,24,19,18,8,21,17,23,0,6,4,,,
9438,12,7,11,6,2,17,11,0,6,2,,,
9439,7,23,10,13,16,23,8,1,0,2,,,
9440,1,19,19,15,5,2,24,3,7,2,,,
9441,15,7,1,19,7,22,3,3,9,3,,,
9442,14,6,13,1,11,1,20,2,8,1,,,
9443,2,20,10,14,22,8,18,2,8,3,,,
9444,2,7,7,3,21,24,6,1,0,4,,,
9445,9,5,4,13,17,13,5,2,1,2,,,
9446,2,10,9,8,13,17,8,0,9,2,,,
9447,15,14,2,18,7,20,1,3,7,2,,,
9448,11,15,7,1,12,3,9,1,6,0,,,
9449,21,22,19,12b,22b,19b,6b,3,1,3,"L06E019,L07E006,L05E022,L04E012",,
9450,15,18,4,22,20,13,17,1,3,4,,,
9451,3,11,1,22,12,12,11,0,3,2,,,
9452,19,16,16,19,20,17,5,2,9,4,,,
9453,9,23,4,17,22,4,19,1,7,2,,,
9454,10,18,17,16,22,6,6,0,2,4,,,
9455,18,15,11,11,6,7,20,2,1,2,,,
9456,3,19,15,15,13,3,5b,0,4,1,L07E005,,
9457,22,23,11,21,16,9,14,1,0,1,,,
9458,4,18,3,15,6,19,15,3,8,2,,,
9459,20,13,23,13,23,18,10,2,8,2,,,
9460,13,6,12,13,3,24,19,0,0,2,,,
9461,12,20,7,7,9,9,2,3,8,3,,,
9462,23,2,24,6,7,2,9,1,1,1,,,
9463,11,10,17,9,21b,22,1,1,1,1,L05E021,,
9464,13,5,11,8,13,9,20b,3,0,1,L07E020,,
9465,7,13,4,13,8,13,17,2,0,3,,,
9466,7,13,22b,7,8b,6b,23b,3,5,4,"L06E006,L07E023,L03E022,L05E008",,
9467,20,6,22,18,19,6,17,1,7,4,,,
9468,11,18,18,13,7,2,16,3,9,1,,,
9469,12,20,7,10,4,18,3,3,9,3,,,
9470,18,20,20,10,24,16,14,1,9,2,,,
9471,10,14,2,3,23,14,24,1,1,0,,,
9472,14,12,10,17,3,22,16,2,9,1,,,
9473,7,16,9,19,23,18,5,0,7,4,,,
9474,6,11,2,5,17,2,19,0,2,0,,,
9475,24,16,19,3,13,12,4,1,6,3,,,
9476,8,13,12,7,22,16,22,3,3,4,,,
9477,6,14,14,13,19,4,23,1,4,2,,,
9478,9,9,3,7,23,15b,23b,3,7,3,"L06E015,L07E023",,
9479,17,13,23,7,5,24,16,0,9,4,,,
9480,18,17,8,8,8b,22,1,3,9,1,L05E008,,
9481,2,4,1,17,12,10,23,3,7,3,,,
9482,21,17,20,13,14b,22,24,2,2,1,L05E014,,
9483,19,22,10,3,13,14,4,2,3,2,,,
9484,1,10,6,19,23,12,21,1,5,3,,,
9485,3,20,10,8,16,5,3,0,3,0,,,
9486,5,17,10,5,20,8,9,1,0,1,,,
9487,23,17,16,15,15,14,5,1,2,1,,,
9488,23,12,9,17,5,2,21,1,5,2,,,
9489,3,19,1,22b,3,9,16,1,6,1,L04E022,,
9490,7,6,16,5,21,21,7,0,4,3,,,
9491,19,7,5,16,1,8,8,1,7,1,,,
9492,14,16,23,19,5,4,2,3,4,3,,,
9493,15b,9,8,8,15,1,21,2,5,1,L01E015,,
9494,15,16,9,23,5,4,14,0,8,3,,,
9495,19,11,10,20,8,14,4,0,8,2,,,
9496,15,6,1,2,12,7,16,2,6,3,,,
9497,6,1,18,14,20,20,7,1,8,1,,,
9498,20,14,5,14,3,8,20,3,1,2,,,
9499,15,16,18,6,6,3,14,2,5,2,,,
9500,14,16,20,9,20,12,4,2,7,3,,,
9501,24,8,24,22,2,16,5,2,4,3,,,
9502,5,15,13,1,17,16,7,0,8,0,,,
9503,18,8,12,2,18,5,20,1,1,3,,,
9504,12,11,4,22,11,13,11,3,6,3,,,
9505,16,6,18,24,2,20,12,3,2,2,,,
9506,3,2,9,16,2,20,6,1,3,2,,,
9507,13,3,17,18,7,19,21,1,8,2,,,
9508,5,2,14,22,3,17,1,1,0,2,,,
9509,3,7,15,13,2,19b,9,0,2,1,L06E019,,
9510,15,15,21,7,3,17,16,1,8,3,,,
9511,1,21,17,18,11,20,10,3,9,2,,,
9512,20b,2,9,19b,13,19,20b,0,1,2,"L01E020,L07E020,L04E019",,
9513,19,9,10,21,19,10,12,3,6,2,,,
9514,20b,6,3,23,6,13,15,2,5,1,L01E020,,
9515,8,7,3,12,4,13,8,2,7,3,,,
9516,3,24,6,7,9,10,24,0,5,1,,,
9517,1,4b,10,5,8,18,23b,0,8,4,"L07E023,L02E004",,
9518,17,7,21,4,12,3,5,0,8,2,,,
9519,6,1,14,13,4,11,24,0,3,2,,,
9520,15,2,16,17,15,1,23,0,9,2,,,
9521,23,11,20,21,1,3,8,1,6,0,,,
9522,8,18,18,14,21,14,12,3,0,3,,,
9523,11,17,11,16,9,2,4,0,2,2,,,
9524,16,15,17,2,5,9,13,3,4,2,,,
9525,6,14,16,3,10,8,23b,0,7,1,L07E023,,
9526,14,18,6,10,7,12,16,2,1,2,,,
9527,4,7,4,22,15,6,3,2,1,4,,,
9528,24b,2,9,2,24,4,4b,1,2,3,"L01E024,L07E004",,
9529,2,13,9,11,15,23,12,0,2,3,,,
9530,9,17,16,11,12,17,5,2,8,2,,,
9531,17,10,9,13,3,13,5,0,7,2,,,
9532,16,22,2,8,21,17,23,3,3,4,,,
9533,6,9,18,14,23,2,22,1,6,0,,,
9534,22,5,17,4,23,15b,11,1,8,1,L06E015,,
9535,8,21,19,6,10,2,7,0,0,2,,,
9536,11,13,20,9,20,24,21,3,3,2,,,
9537,16,15,8,20,17,24b,15,1,3,1,L06E024,,
9538,4,13,10,15,11,22,14,3,2,2,,,
9539,2,23,21,17,7,11,2,3,7,4,,,
9540,6,14,20,10,11,15b,14b,0,5,2,"L06E015,L07E014",,
9541,10,1,10,9,24,18,15,3,1,2,,,
9542,10,3,6,10,1,4,15,0,8,0,,,
9543,3,5,15,21,17,5,22,2,4,0,,,
9544,8,11,12,13,16,5,19,0,9,2,,,
9545,5,17,23,24,9,17,6,2,5,3,,,
9546,1,2,19,9,22,13,15,3,5,2,,,
9547,17,19,19,10,6,3,2,1,4,2,,,
9548,5,12,2,11,19,2,14,0,2,3,,,
9549,4,23,8,21,18,6,8,0,5,2,,,
9550,11,15,23,13,24,20,18,1,8,2,,,
9551,22,3,9,18,11,21,16,2,8,1,,,
9552,4,13,15,1,11,24,9,3,2,2,,,
9553,19,9,24,2,3,1,6,2,4,2,,,
9554,11,9,6,6,19b,1,15,2,5,1,L05E019,,
9555,1,14,5,22,15,2,24,2,0,2,,,
9556,15,22,11,20,14,6,11,2,9,4,,,
9557,22,23,13,19,2,6,18,2,7,3,,,
9558,20,19,1,1,14,9,8,2,0,2,,,
9559,2,3,20,19,13,19,18,1,5,4,,,
9560,20,10,23,5,7,9,16,2,7,2,,,
9561,22,5,12b,9,11,5,16,0,2,1,L03E012,,
9562,11,20,2,12,17,21,9,0,6,2,,,
9563,8,24,23,15,13,19,13,0,5,2,,,
9564,20,20,5,11,10,12,4,0,7,3,,,
9565,23,4,7,7,17,15,16,0,9,3,,,
9566,8,10,10,18,10,12,17,0,4,2,,,
9567,22,1,6,7,11,4,4,0,8,2,,,
9568,21,7,23,24,18,6,8,2,9,2,,,
9569,2,3,2,22,17,21,10,2,5,3,,,
9570,14,12,20,16,19,24,11,0,3,4,,,
9571,20,24,17,13,2,3,21,0,7,1,,,
9572,17,3,11,22,21,2,10,3,6,3,,,
9573,16,19,19,9,19,3,7,3,6,1,,,
9574,12,19,18,8,5,9,2,3,3,3,,,
9575,22,13,11,15,5,3,17,3,7,1,,,
9576,7,24,10,7,12,4,3,1,2,2,,,
9577,10,14,18,18,2,6b,3,0,5,1,L06E006,,
9578,20b,20,4b,24,8,17,2,3,8,4,"L01E020,L03E004",,
9579,13,3,22,4,13,12,11,0,0,2,,,
9580,14,5,15,21,13,17,14,3,4,2,,,
9581,9,16,17,17,16,15,20,0,5,2,,,
9582,4,6,22,11,13,15,7,1,3,3,,,
9583,10,23,20,21,15,10,3,1,2,0,,,
9584,7,24,8,24,3,12,2,1,0,4,,,
9585,2,22,6,4,13,6,24,2,4,3,,,
9586,1,17,23,10,20,10,18,1,2,3,,,
9587,19,9,11,5,8,18,11,2,0,2,,,
9588,17b,9,24,11,3,9,17,2,1,1,L01E017,,
9589,8,8,10,22,15,18,11,0,6,3,,,
9590,5,23,16,11,21,18,11,3,2,2,,,
9591,24,21,9,5,19,20,6,2,0,4,,,
9592,14,11,3,24,23,13,16,1,7,1,,,
9593,20,1,16,7,4,23,7,0,4,4,,,
9594,12,5,5,13,4,4,13,2,8,2,,,
9595,2,12,3,18,9,14,11,1,6,2,,,
9596,2,22,21,12,22,11,9,0,9,4,,,
9597,5,24,20,13,14,2,19,3,9,1,,,
9598,15,12,10,17,2,24,3,0,6,3,,,
9599,16,18,3,2,24,15,19,0,7,3,,,
9600,7,5,20,20,1,1,9,3,3,1,,,
9601,17,4,2,15,21,12,7,1,9,4,,,
9602,17,15,8,21,21b,19b,15,0,8,2,"L05E021,L06E019",,
9603,11,21,9,9,13,15,7,3,9,2,,,
9604,17b,2,24,23,12,8,9,2,6,1,L01E017,,
9605,22,15,7,22,24,11,3,2,8,3,,,
9606,5,15,16,20,16,15,4,2,2,2,,,
9607,8,3,20,24,4,9,15,1,3,3,,,
9608,8,18,7,22,5,3,8,0,4,3,,,
9609,7,21,12,20,18,14,9,1,9,3,,,
9610,23,11,23,16,7,3,24,1,6,2,,,
9611,10,3,1,22,4,15,20,3,0,4,,,
9612,14,15,17,8,15,8,16,3,4,0,,,
9613,1b,24,10,9,2,9,10,0,5,1,L01E001,,
9614,16,20,23,12,14,23,9,1,8,3,,,
9615,11,21,19,16,13,23,15,3,7,3,,,
9616,14,24,20,21,20,10,18,2,6,2,,,
9617,24,7,12,3,6,11,9,3,8,3,,,
9618,11,1,11,5,4,13,2,3,6,2,,,
9619,24,3,12,8,10,3,12,0,7,3,,,
9620,24,3,7,17,13,7,10,2,5,2,,,
9621,2,24,5,24,1,22,24,0,0,2,,,
9622,2,18,6,5,8,10,18,3,0,3,,,
9623,6,23,4,11,7b,12b,6b,1,9,3,"L07E006,L06E012,L05E007",,
9624,7,3,18,15,7,16,3,0,1,2,,,
9625,2,5,16,18,11,8,5,0,1,2,,,
9626,19,24,15,4,8,12,6,2,0,3,,,
9627,11,9,2,15,7,2,5,1,9,2,,,
9628,14,4,18,22,10,23,12,3,2,4,,,
9629,21,1,9,21,17,20,3,0,2,0,,,
9630,13,13,12b,18,19,18,4b,3,1,3,"L03E012,L07E004",,
9631,19,16,23,14,9,24b,11,2,9,1,L06E024,,
9632,17b,3,19,13,6,14,15,0,3,1,L01E017,,
9633,7,15,23,23,18,18,24,2,8,2,,,
9634,15,12,3,2,9,17,7,2,4,4,,,
9635,24,4,15,10,13,7,22,2,8,3,,,
9636,2,22,2,7,7,9,13,1,1,4,,,
9637,1,2,16,4,17,23,6,0,5,3,,,
9638,4,21,8,6,7,5,18,1,2,4,,,
9639,22,3,22,13,14,1,2,2,4,3,,,
9640,21,24,13,14,7b,22,1,1,4,1,L05E007,,
9641,23,16,20,7,4,24,9,1,0,3,,,
9642,3,9,12,8,6,10,18,3,5,2,,,
9643,5,15,2,4,11,19,7,1,6,1,,,
9644,22,1,13,22,2,1,8,3,0,1,,,
9645,12,21,15,10,1,11,23,3,6,4,,,
9646,21,1,23,21,12,14,1,1,5,0,,,
9647,19,20,16,8,17,10,3,1,0,0,,,
9648,24,11,6,21,13,15,4,0,9,3,,,
9649,7,12,8,23,8,12,9,0,7,4,,,
9650,8,18,21,11,19,19,14,3,5,4,,,
9651,18,18,23,1,21,12,12,0,3,3,,,
9652,9,22,9,4,19,10,6,0,2,3,,,
9653,15,23,18,22,23,1,11,0,5,2,,,
9654,15,13,4,3,21,14,18,1,0,4,,,
9655,22,24,18,21,16,7b,17,2,5,1,L06E007,,
9656,8b,23,3,15,23,5,11,0,1,1,L01E008,,
9657,2,14,22,3,17,17,14,3,2,4,,,
9658,7,8,23,21,22,11,14,2,2,4,,,
9659,11,22,21,5,18,13,14,1,7,2,,,
9660,21,21,3,15,13,6,14,1,8,3,,,
9661,24,10,12,5,15,20,10,2,2,2,,,
9662,21,10,15,1,19,4,9,3,1,1,,,
9663,3,10,20,14,3,7,1,3,2,1,,,
9664,6,7,3,16,9,16,3,2,3,1,,,
9665,17,14,19,16,22,15,4,3,9,4,,,
9666,21,23,21,3,21,17,5,1,1,3,,,
9667,16,15,20,13,18,11,23,3,4,2,,,
9668,3,6,4,21,21,19,20,2,8,4,,,
9669,19,11,2,3,9,13,10,1,8,0,,,
9670,3,3,8,20,8,9,8,3,0,1,,,
9671,17,18,3,13,15,2,5,3,2,2,,,
9672,15,5,22,11,19,1,3,1,5,3,,,
9673,14,5,20,5,1,6,6,2,0,2,,,
9674,19,8,8,1,2,20,17,1,3,0,,,
9675,13,1,19,20,24,17,11,2,4,2,,,
9676,22,15,7,13,11,8,6,3,8,1,,,
9677,13,17,11,15,24,17,3,0,9,2,,,
9678,19,7,8,21,21,8,18,1,9,2,,,
9679,18,11,17,22,12,24,11,0,3,2,,,
9680,2b,2,15,6,15,3,22,2,8,1,L01E002,,
9681,14,23,2,14,17,14,9,3,0,0,,,
9682,4,13,7,9,16,2,23,0,3,2,,,
9683,4,15,19,16,12,15,12,3,3,4,,,
9684,16,12b,23,8,18,9,8,0,4,1,L02E012,,
9685,7,8,17,20,11,22,23,3,1,2,,,
9686,16,9,16,19,18,13,5,2,9,2,,,
9687,1,15,24,14,20,3,6,0,9,3,,,
9688,23,22,14,5,24,14,19,1,8,2,,,
9689,17,23,24,22,19,3,17,1,0,3,,,
9690,5,22,11,24,10,17,23,3,2,4,,,
9691,10,24,21,6,2,24,18,3,3,2,,,
9692,1,22,17,8,21,22,23,1,9,4,,,
9693,16,5,13,23,1,21b,13,2,8,1,L06E021,,
9694,9,4,8,21,10,18,23,0,4,3,,,
9695,10,3,13,19,14,23,19,2,4,3,,,
9696,16,10,3,9,7,14,22,0,6,1,,,
9697,8,18,11,6,2,6,18,0,1,3,,,
9698,8,22,14,24,22,11,8,2,9,4,,,
9699,8,7,18,5,17,23,4,3,4,3,,,
9700,16,19,10,16,13,13,21,2,5,1,,,
9701,6,16,13,6,18,1,15,3,9,0,,,
9702,16,12,17,22,4,9,5,0,3,4,,,
9703,6,15,14,4,21,8,9,0,3,1,,,
9704,7,16,12,15,4,1,9,3,7,3,,,
9705,18,16,12,7,10,6,12,0,6,4,,,
9706,7,15,16,20,4,18,10,3,3,3,,,
9707,8b,20,24,17,18,13,9,2,2,1,L01E008,,
9708,13,20,24,17,7,13,24,2,6,1,,,
9709,5,12b,1,4,17,9,7,2,1,1,L02E012,,
9710,7,17,10,17,16,16,24,0,3,1,,,
9711,17,4,19,5,8,2,17,0,1,3,,,
9712,24,3,15,8,10,12,4,1,2,3,,,
9713,14,4,18,24,3,2,24,3,1,2,,,
9714,12,16,5,12,23,17,9,3,9,3,,,
9715,9,4,6,1,12,6,8,0,9,2,,,
9716,20,9,14,18,9,21,22,1,3,2,,,
9717,17,17,12,14,21,7,20,2,5,4,,,
9718,19,4,17,8,5,9,16,0,3,2,,,
